0, 961.0, 133.334
1, 913.0, 136.259
2, 1365.0, 136.476
3, 789.0, 141.6
4, 981.0, 144.117
5, 1009.0, 151.447
6, 933.0, 136.019
7, 837.0, 147.159
8, 1461.0, 151.457
9, 1221.0, 153.873
10, 1221.0, 156.343
11, 1153.0, 143.682
12, 1297.0, 158.733
13, 1365.0, 156.003
14, 3001.0, 148.705
15, 3001.0, 166.709
16, 3001.0, 201.906
17, 3001.0, 277.114
18, 3001.0, 418.677
19, 3001.0, 874.236
20, 3001.0, 1207.137
21, 3001.0, 1442.059
22, 3001.0, 1538.149
23, 3001.0, 1523.004
24, 3001.0, 1603.402
